p1_encoder, p1_pressed, p1_pressed_nmz, ,p2_encoder, p2_pressed, p2_pressed_nmz, ,p1_degree, p1_pressed, p1_pressed_nmz, ,p2_degree, p2_pressed, p2_pressed_nmz
4200258,21195,0.994370162, ,4188357,21285,0.998826842, ,91.264693,21195,0.994370162, ,89.026682,21285,0.998826842
4200266,21195,0.994370162, ,4188349,21285,0.998826842, ,91.266199,21195,0.994370162, ,89.025176,21285,0.998826842
4200274,21195,0.994370162, ,4188341,21285,0.998826842, ,91.267704,21195,0.994370162, ,89.023482,21285,0.998826842
4200282,21195,0.994370162, ,4188333,21285,0.998826842, ,91.269398,21195,0.994370162, ,89.021976,21285,0.998826842
4200290,21195,0.994370162, ,4188325,21285,0.998826842, ,91.270904,21195,0.994370162, ,89.02047,21285,0.998826842
4200299,21195,0.994370162, ,4188317,21285,0.998826842, ,91.27241,21195,0.994370162, ,89.018964,21285,0.998826842
4200307,21195,0.994370162, ,4188309,21285,0.998826842, ,91.273916,21195,0.994370162, ,89.017459,21285,0.998826842
4200315,21195,0.994370162, ,4188301,21285,0.998826842, ,91.275422,21195,0.994370162, ,89.015953,21285,0.998826842
4200323,21195,0.994370162, ,4188293,21285,0.998826842, ,91.277116,21195,0.994370162, ,89.014447,21285,0.998826842
4200332,21195,0.994370162, ,4188285,21285,0.998826842, ,91.278621,21195,0.994370162, ,89.012941,21285,0.998826842
4200340,21195,0.994370162, ,4188277,21285,0.998826842, ,91.280127,21195,0.994370162, ,89.011435,21285,0.998826842
4200348,21195,0.994370162, ,4188269,21285,0.998826842, ,91.281633,21195,0.994370162, ,89.009929,21285,0.998826842
4200356,21195,0.994370162, ,4188261,21285,0.998826842, ,91.283327,21195,0.994370162, ,89.008612,21285,0.998826842
4200364,21195,0.994370162, ,4188253,21285,0.998826842, ,91.284833,21195,0.994370162, ,89.006918,21285,0.998826842
4200372,21195,0.994370162, ,4188245,21285,0.998826842, ,91.286339,21195,0.994370162, ,89.0056,21285,0.998826842
4200380,21195,0.994370162, ,4188237,21285,0.998826842, ,91.287845,21195,0.994370162, ,89.004094,21285,0.998826842
4200388,21195,0.994370162, ,4188229,21285,0.998826842, ,91.28935,21195,0.994370162, ,89.0024,21285,0.998826842
4200396,21195,0.994370162, ,4188221,21285,0.998826842, ,91.290856,21195,0.994370162, ,89.000895,21285,0.998826842
4200404,21195,0.994370162, ,4188213,21285,0.998826842, ,91.292174,21195,0.994370162, ,88.999389,21285,0.998826842
4200411,21195,0.994370162, ,4188205,21285,0.998826842, ,91.29368,21195,0.994370162, ,88.997883,21285,0.998826842
4200420,21195,0.994370162, ,4188197,21285,0.998826842, ,91.295185,21195,0.994370162, ,88.996377,21285,0.998826842
4200427,21195,0.994370162, ,4188188,21285,0.998826842, ,91.296691,21195,0.994370162, ,88.994871,21285,0.998826842
4200435,21195,0.994370162, ,4188180,21285,0.998826842, ,91.298197,21195,0.994370162, ,88.993366,21285,0.998826842
4200443,21195,0.994370162, ,4188172,21285,0.998826842, ,91.299703,21195,0.994370162, ,88.991672,21285,0.998826842
4200451,21190,0.994135585, ,4188164,21285,0.998826842, ,91.301209,21190,0.994135585, ,88.990166,21285,0.998826842
4200460,21190,0.994135585, ,4188155,21285,0.998826842, ,91.302903,21190,0.994135585, ,88.98866,21285,0.998826842
4200468,21190,0.994135585, ,4188147,21285,0.998826842, ,91.304408,21190,0.994135585, ,88.987154,21285,0.998826842
4200475,21190,0.994135585, ,4188140,21285,0.998826842, ,91.305726,21190,0.994135585, ,88.985648,21285,0.998826842
4200483,21190,0.994135585, ,4188132,21285,0.998826842, ,91.307232,21190,0.994135585, ,88.984142,21285,0.998826842
4200491,21190,0.994135585, ,4188124,21285,0.998826842, ,91.308738,21190,0.994135585, ,88.982637,21285,0.998826842
4200499,21190,0.994135585, ,4188115,21290,0.999061473, ,91.310055,21190,0.994135585, ,88.981131,21290,0.999061473
4200506,21190,0.994135585, ,4188107,21290,0.999061473, ,91.311561,21190,0.994135585, ,88.979625,21290,0.999061473
4200514,21190,0.994135585, ,4188099,21290,0.999061473, ,91.313067,21190,0.994135585, ,88.978119,21290,0.999061473
4200521,21190,0.994135585, ,4188091,21290,0.999061473, ,91.314384,21190,0.994135585, ,88.976425,21290,0.999061473
4200529,21190,0.994135585, ,4188083,21290,0.999061473, ,91.31589,21190,0.994135585, ,88.974919,21290,0.999061473
4200536,21190,0.994135585, ,4188075,21290,0.999061473, ,91.317208,21190,0.994135585, ,88.973414,21290,0.999061473
4200544,21190,0.994135585, ,4188067,21290,0.999061473, ,91.318714,21190,0.994135585, ,88.971908,21290,0.999061473
4200552,21190,0.994135585, ,4188058,21290,0.999061473, ,91.320219,21190,0.994135585, ,88.970402,21290,0.999061473
4200560,21190,0.994135585, ,4188050,21290,0.999061473, ,91.321725,21190,0.994135585, ,88.968896,21290,0.999061473
4200568,21190,0.994135585, ,4188042,21290,0.999061473, ,91.323231,21190,0.994135585, ,88.96739,21290,0.999061473
4200576,21190,0.994135585, ,4188034,21290,0.999061473, ,91.324549,21190,0.994135585, ,88.965885,21290,0.999061473
4200584,21190,0.994135585, ,4188026,21290,0.999061473, ,91.326243,21190,0.994135585, ,88.964379,21290,0.999061473
4200592,21190,0.994135585, ,4188019,21290,0.999061473, ,91.32756,21190,0.994135585, ,88.962873,21290,0.999061473
4200599,21190,0.994135585, ,4188011,21290,0.999061473, ,91.329066,21190,0.994135585, ,88.961367,21290,0.999061473
4200608,21190,0.994135585, ,4188003,21290,0.999061473, ,91.330572,21190,0.994135585, ,88.959861,21290,0.999061473
4200615,21190,0.994135585, ,4187995,21290,0.999061473, ,91.332078,21190,0.994135585, ,88.958355,21290,0.999061473
4200623,21190,0.994135585, ,4187987,21290,0.999061473, ,91.333584,21190,0.994135585, ,88.95685,21290,0.999061473
4200631,21190,0.994135585, ,4187979,21290,0.999061473, ,91.335089,21190,0.994135585, ,88.955344,21290,0.999061473
4200639,21190,0.994135585, ,4187971,21290,0.999061473, ,91.336595,21190,0.994135585, ,88.953838,21290,0.999061473
4200647,21190,0.994135585, ,4187963,21290,0.999061473, ,91.338101,21190,0.994135585, ,88.952332,21290,0.999061473
4200655,21190,0.994135585, ,4187955,21290,0.999061473, ,91.339607,21190,0.994135585, ,88.951015,21290,0.999061473
4200663,21190,0.994135585, ,4187947,21290,0.999061473, ,91.341113,21190,0.994135585, ,88.949321,21290,0.999061473
4200670,21190,0.994135585, ,4187939,21290,0.999061473, ,91.34243,21190,0.994135585, ,88.947815,21290,0.999061473
4200678,21190,0.994135585, ,4187931,21290,0.999061473, ,91.343936,21190,0.994135585, ,88.946309,21290,0.999061473
4200686,21190,0.994135585, ,4187923,21290,0.999061473, ,91.345442,21190,0.994135585, ,88.944803,21290,0.999061473
4200694,21190,0.994135585, ,4187915,21290,0.999061473, ,91.346948,21190,0.994135585, ,88.943297,21290,0.999061473
4200702,21190,0.994135585, ,4187907,21290,0.999061473, ,91.348453,21190,0.994135585, ,88.941792,21290,0.999061473
4200710,21190,0.994135585, ,4187899,21290,0.999061473, ,91.349959,21190,0.994135585, ,88.940286,21290,0.999061473
4200718,21190,0.994135585, ,4187891,21290,0.999061473, ,91.351465,21190,0.994135585, ,88.93878,21290,0.999061473
4200726,21190,0.994135585, ,4187883,21290,0.999061473, ,91.352971,21190,0.994135585, ,88.937274,21290,0.999061473
4200734,21190,0.994135585, ,4187875,21290,0.999061473, ,91.354477,21190,0.994135585, ,88.935768,21290,0.999061473
4200742,21190,0.994135585, ,4187867,21290,0.999061473, ,91.355982,21190,0.994135585, ,88.934451,21290,0.999061473
4200749,21190,0.994135585, ,4187859,21290,0.999061473, ,91.357488,21190,0.994135585, ,88.932945,21290,0.999061473
4200758,21190,0.994135585, ,4187851,21290,0.999061473, ,91.358806,21190,0.994135585, ,88.931251,21290,0.999061473
4200765,21190,0.994135585, ,4187843,21290,0.999061473, ,91.360312,21190,0.994135585, ,88.929745,21290,0.999061473
4200773,21190,0.994135585, ,4187835,21290,0.999061473, ,91.361818,21190,0.994135585, ,88.928239,21290,0.999061473
4200781,21190,0.994135585, ,4187827,21290,0.999061473, ,91.363323,21190,0.994135585, ,88.926733,21290,0.999061473
4200789,21190,0.994135585, ,4187819,21290,0.999061473, ,91.364829,21190,0.994135585, ,88.925228,21290,0.999061473
4200796,21190,0.994135585, ,4187811,21290,0.999061473, ,91.366147,21190,0.994135585, ,88.923722,21290,0.999061473
4200805,21190,0.994135585, ,4187802,21290,0.999061473, ,91.367653,21190,0.994135585, ,88.922216,21290,0.999061473
4200813,21190,0.994135585, ,4187794,21290,0.999061473, ,91.369158,21190,0.994135585, ,88.92071,21290,0.999061473
4200820,21190,0.994135585, ,4187786,21290,0.999061473, ,91.370664,21190,0.994135585, ,88.919204,21290,0.999061473
4200829,21190,0.994135585, ,4187778,21290,0.999061473, ,91.37217,21190,0.994135585, ,88.91751,21290,0.999061473
4200837,21190,0.994135585, ,4187770,21290,0.999061473, ,91.373864,21190,0.994135585, ,88.916005,21290,0.999061473
4200845,21190,0.994135585, ,4187762,21290,0.999061473, ,91.37537,21190,0.994135585, ,88.914499,21290,0.999061473
4200854,21190,0.994135585, ,4187754,21290,0.999061473, ,91.376876,21190,0.994135585, ,88.913181,21290,0.999061473
4200862,21190,0.994135585, ,4187746,21290,0.999061473, ,91.378381,21190,0.994135585, ,88.911675,21290,0.999061473
4200870,21190,0.994135585, ,4187738,21290,0.999061473, ,91.379887,21190,0.994135585, ,88.91017,21290,0.999061473
4200878,21190,0.994135585, ,4187730,21290,0.999061473, ,91.381581,21190,0.994135585, ,88.908664,21290,0.999061473
4200886,21190,0.994135585, ,4187722,21290,0.999061473, ,91.383087,21190,0.994135585, ,88.907158,21290,0.999061473
4200895,21190,0.994135585, ,4187715,21290,0.999061473, ,91.384593,21190,0.994135585, ,88.905652,21290,0.999061473
4200903,21185,0.993901009, ,4187707,21290,0.999061473, ,91.386099,21185,0.993901009, ,88.904146,21290,0.999061473
4200911,21185,0.993901009, ,4187699,21290,0.999061473, ,91.387793,21185,0.993901009, ,88.90264,21290,0.999061473
4200919,21185,0.993901009, ,4187691,21290,0.999061473, ,91.389299,21185,0.993901009, ,88.901135,21290,0.999061473
4200927,21185,0.993901009, ,4187683,21290,0.999061473, ,91.390804,21185,0.993901009, ,88.899629,21290,0.999061473
4200935,21185,0.993901009, ,4187675,21290,0.999061473, ,91.39231,21185,0.993901009, ,88.898123,21290,0.999061473
4200943,21185,0.993901009, ,4187667,21290,0.999061473, ,91.393816,21185,0.993901009, ,88.896617,21290,0.999061473
4200951,21185,0.993901009, ,4187659,21290,0.999061473, ,91.395322,21185,0.993901009, ,88.895111,21290,0.999061473
4200959,21185,0.993901009, ,4187651,21290,0.999061473, ,91.396828,21185,0.993901009, ,88.893606,21290,0.999061473
4200968,21185,0.993901009, ,4187643,21290,0.999061473, ,91.398333,21185,0.993901009, ,88.892288,21290,0.999061473
4200976,21185,0.993901009, ,4187636,21290,0.999061473, ,91.400027,21185,0.993901009, ,88.890782,21290,0.999061473
4200984,21185,0.993901009, ,4187628,21290,0.999061473, ,91.401533,21185,0.993901009, ,88.889276,21290,0.999061473
4200992,21185,0.993901009, ,4187620,21290,0.999061473, ,91.403039,21185,0.993901009, ,88.887771,21290,0.999061473
4201001,21185,0.993901009, ,4187612,21290,0.999061473, ,91.404545,21185,0.993901009, ,88.886453,21290,0.999061473
4201009,21185,0.993901009, ,4187605,21290,0.999061473, ,91.406051,21185,0.993901009, ,88.884947,21290,0.999061473
4201017,21185,0.993901009, ,4187597,21290,0.999061473, ,91.407745,21185,0.993901009, ,88.883441,21290,0.999061473
4201025,21185,0.993901009, ,4187589,21290,0.999061473, ,91.409251,21185,0.993901009, ,88.882124,21290,0.999061473
4201033,21180,0.993666432, ,4187582,21290,0.999061473, ,91.410756,21180,0.993666432, ,88.880618,21290,0.999061473
4201041,21180,0.993666432, ,4187574,21290,0.999061473, ,91.412262,21180,0.993666432, ,88.879112,21290,0.999061473
4201049,21180,0.993666432, ,4187566,21290,0.999061473, ,91.41358,21180,0.993666432, ,88.877606,21290,0.999061473
4201057,21180,0.993666432, ,4187558,21290,0.999061473, ,91.415274,21180,0.993666432, ,88.876101,21290,0.999061473
4201065,21180,0.993666432, ,4187551,21290,0.999061473, ,91.416591,21180,0.993666432, ,88.874783,21290,0.999061473
4201073,21180,0.993666432, ,4187543,21290,0.999061473, ,91.418097,21180,0.993666432, ,88.873277,21290,0.999061473
4201081,21180,0.993666432, ,4187534,21290,0.999061473, ,91.419791,21180,0.993666432, ,88.871771,21290,0.999061473
4201089,21180,0.993666432, ,4187527,21290,0.999061473, ,91.421297,21180,0.993666432, ,88.870266,21290,0.999061473
4201097,21180,0.993666432, ,4187520,21290,0.999061473, ,91.422803,21180,0.993666432, ,88.868948,21290,0.999061473
4201105,21180,0.993666432, ,4187512,21290,0.999061473, ,91.424309,21180,0.993666432, ,88.867442,21290,0.999061473
4201114,21180,0.993666432, ,4187504,21290,0.999061473, ,91.425814,21180,0.993666432, ,88.866125,21290,0.999061473
4201122,21180,0.993666432, ,4187497,21290,0.999061473, ,91.427509,21180,0.993666432, ,88.864619,21290,0.999061473
4201131,21180,0.993666432, ,4187489,21290,0.999061473, ,91.429014,21180,0.993666432, ,88.863113,21290,0.999061473
4201139,21180,0.993666432, ,4187481,21290,0.999061473, ,91.43052,21180,0.993666432, ,88.861607,21290,0.999061473
4201147,21180,0.993666432, ,4187474,21290,0.999061473, ,91.432214,21180,0.993666432, ,88.86029,21290,0.999061473
4201155,21180,0.993666432, ,4187466,21290,0.999061473, ,91.43372,21180,0.993666432, ,88.858784,21290,0.999061473
4201163,21180,0.993666432, ,4187458,21290,0.999061473, ,91.435226,21180,0.993666432, ,88.857466,21290,0.999061473
4201171,21180,0.993666432, ,4187450,21290,0.999061473, ,91.436732,21180,0.993666432, ,88.85596,21290,0.999061473
4201180,21180,0.993666432, ,4187443,21290,0.999061473, ,91.438426,21180,0.993666432, ,88.854455,21290,0.999061473
4201188,21180,0.993666432, ,4187435,21290,0.999061473, ,91.439931,21180,0.993666432, ,88.852949,21290,0.999061473
4201196,21180,0.993666432, ,4187427,21290,0.999061473, ,91.441437,21180,0.993666432, ,88.851443,21290,0.999061473
4201204,21180,0.993666432, ,4187419,21290,0.999061473, ,91.442943,21180,0.993666432, ,88.850125,21290,0.999061473
4201212,21180,0.993666432, ,4187412,21290,0.999061473, ,91.444261,21180,0.993666432, ,88.84862,21290,0.999061473
4201220,21180,0.993666432, ,4187403,21290,0.999061473, ,91.445955,21180,0.993666432, ,88.846925,21290,0.999061473
4201228,21180,0.993666432, ,4187395,21290,0.999061473, ,91.44746,21180,0.993666432, ,88.845608,21290,0.999061473
4201237,21180,0.993666432, ,4187388,21290,0.999061473, ,91.448966,21180,0.993666432, ,88.843914,21290,0.999061473
4201245,21180,0.993666432, ,4187380,21290,0.999061473, ,91.45066,21180,0.993666432, ,88.842596,21290,0.999061473
4201253,21180,0.993666432, ,4187371,21290,0.999061473, ,91.452166,21180,0.993666432, ,88.84109,21290,0.999061473
4201261,21180,0.993666432, ,4187364,21290,0.999061473, ,91.453672,21180,0.993666432, ,88.839585,21290,0.999061473
4201269,21180,0.993666432, ,4187354,21290,0.999061473, ,91.455178,21180,0.993666432, ,88.838079,21290,0.999061473
4201277,21180,0.993666432, ,4187347,21290,0.999061473, ,91.456684,21180,0.993666432, ,88.836385,21290,0.999061473
4201285,21180,0.993666432, ,4187339,21290,0.999061473, ,91.458001,21180,0.993666432, ,88.834879,21290,0.999061473
4201293,21180,0.993666432, ,4187331,21290,0.999061473, ,91.459695,21180,0.993666432, ,88.833373,21290,0.999061473
4201301,21180,0.993666432, ,4187323,21290,0.999061473, ,91.461013,21180,0.993666432, ,88.831867,21290,0.999061473
4201308,21180,0.993666432, ,4187315,21290,0.999061473, ,91.462519,21180,0.993666432, ,88.830362,21290,0.999061473
4201316,21180,0.993666432, ,4187307,21290,0.999061473, ,91.464024,21180,0.993666432, ,88.828856,21290,0.999061473
4201324,21180,0.993666432, ,4187299,21290,0.999061473, ,91.46553,21180,0.993666432, ,88.82735,21290,0.999061473
4201331,21180,0.993666432, ,4187291,21290,0.999061473, ,91.466848,21180,0.993666432, ,88.825844,21290,0.999061473
4201339,21175,0.993431856, ,4187283,21290,0.999061473, ,91.468354,21175,0.993431856, ,88.824338,21290,0.999061473
4201347,21175,0.993431856, ,4187274,21290,0.999061473, ,91.469859,21175,0.993431856, ,88.822833,21290,0.999061473
4201355,21175,0.993431856, ,4187266,21290,0.999061473, ,91.471365,21175,0.993431856, ,88.821327,21290,0.999061473
4201363,21175,0.993431856, ,4187258,21290,0.999061473, ,91.472871,21175,0.993431856, ,88.819821,21290,0.999061473
4201371,21175,0.993431856, ,4187250,21290,0.999061473, ,91.474189,21175,0.993431856, ,88.818315,21290,0.999061473
4201379,21175,0.993431856, ,4187242,21290,0.999061473, ,91.475883,21175,0.993431856, ,88.816809,21290,0.999061473
4201387,21175,0.993431856, ,4187234,21290,0.999061473, ,91.477388,21175,0.993431856, ,88.815303,21290,0.999061473
4201395,21175,0.993431856, ,4187227,21290,0.999061473, ,91.478894,21175,0.993431856, ,88.813798,21290,0.999061473
4201403,21175,0.993431856, ,4187219,21290,0.999061473, ,91.4804,21175,0.993431856, ,88.812292,21290,0.999061473
4201411,21175,0.993431856, ,4187211,21290,0.999061473, ,91.481906,21175,0.993431856, ,88.810786,21290,0.999061473
4201419,21175,0.993431856, ,4187203,21290,0.999061473, ,91.483412,21175,0.993431856, ,88.80928,21290,0.999061473
4201428,21175,0.993431856, ,4187195,21290,0.999061473, ,91.484918,21175,0.993431856, ,88.807774,21290,0.999061473
4201435,21175,0.993431856, ,4187187,21290,0.999061473, ,91.486423,21175,0.993431856, ,88.806457,21290,0.999061473
4201443,21175,0.993431856, ,4187179,21290,0.999061473, ,91.487929,21175,0.993431856, ,88.804951,21290,0.999061473
4201451,21175,0.993431856, ,4187171,21290,0.999061473, ,91.489435,21175,0.993431856, ,88.803445,21290,0.999061473
4201459,21175,0.993431856, ,4187164,21290,0.999061473, ,91.490941,21175,0.993431856, ,88.801939,21290,0.999061473
4201467,21175,0.993431856, ,4187155,21290,0.999061473, ,91.492447,21175,0.993431856, ,88.800434,21290,0.999061473
4201475,21175,0.993431856, ,4187148,21290,0.999061473, ,91.493952,21175,0.993431856, ,88.798928,21290,0.999061473
4201483,21175,0.993431856, ,4187140,21290,0.999061473, ,91.495458,21175,0.993431856, ,88.797422,21290,0.999061473
4201491,21175,0.993431856, ,4187132,21290,0.999061473, ,91.496964,21175,0.993431856, ,88.795916,21290,0.999061473
4201498,21175,0.993431856, ,4187124,21290,0.999061473, ,91.498282,21175,0.993431856, ,88.79441,21290,0.999061473
4201506,21175,0.993431856, ,4187116,21290,0.999061473, ,91.499787,21175,0.993431856, ,88.792905,21290,0.999061473
4201514,21175,0.993431856, ,4187108,21290,0.999061473, ,91.501293,21175,0.993431856, ,88.791399,21290,0.999061473
4201522,21170,0.993197279, ,4187100,21290,0.999061473, ,91.502799,21170,0.993197279, ,88.789893,21290,0.999061473
4201530,21170,0.993197279, ,4187092,21290,0.999061473, ,91.504305,21170,0.993197279, ,88.788575,21290,0.999061473
4201538,21170,0.993197279, ,4187084,21290,0.999061473, ,91.505811,21170,0.993197279, ,88.78707,21290,0.999061473
4201546,21170,0.993197279, ,4187076,21290,0.999061473, ,91.507316,21170,0.993197279, ,88.785564,21290,0.999061473
4201554,21170,0.993197279, ,4187069,21290,0.999061473, ,91.508822,21170,0.993197279, ,88.784058,21290,0.999061473
4201561,21170,0.993197279, ,4187061,21290,0.999061473, ,91.51014,21170,0.993197279, ,88.782552,21290,0.999061473
4201569,21170,0.993197279, ,4187053,21290,0.999061473, ,91.511646,21170,0.993197279, ,88.781046,21290,0.999061473
